cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude,longitude
02A,02A000933,2A004,AJACCIO,,,,02A00105949,2020-11-03,09h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,N,N,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00105950,2020-11-03,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00105951,2020-11-03,09h00,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,N,C,C,N,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,02A001892,USINE CONFINA,100 %,02A00105964,2020-11-03,10h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible mineralisatio n. L'excès de désinfectant peut générer une odeur ou une saveur désagréable.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00105981,2020-11-06,09h20,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,N,C,C,N,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00105982,2020-11-06,09h00,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable. La p résence de germes coliformes est à surveiller.",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,N,N,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00105983,2020-11-06,08h00,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,N,C,C,N,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106028,2020-11-09,10h46,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106029,2020-11-09,10h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106030,2020-11-09,11h05,"Eau d'alimentation non conforme aux exigences de qualité en vigueur, du fait de la présence d'une teneur excessive en chlore libre.",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A006,ALATA,,,,02A00106048,2020-11-13,10h40,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,11,2020,41.9768323,8.743383300000001
02A,02A000933,2A006,ALATA,,,,02A00106049,2020-11-13,07h45,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,11,2020,41.9768323,8.743383300000001
02A,02A000933,2A004,AJACCIO,,,,02A00106069,2020-11-17,09h00,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106070,2020-11-17,10h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106074,2020-11-17,09h30,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106075,2020-11-17,08h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,02A001892,USINE CONFINA,100 %,02A00106090,2020-10-13,10h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,10,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106132,2020-12-01,09h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,12,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106133,2020-12-01,08h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. L'aluminium est également à surveiller.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,12,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106134,2020-12-01,09h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. L'aluminium est également à surveiller.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,12,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106135,2020-12-01,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. L'aluminium est également à surveiller.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,12,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106141,2020-12-01,10h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. L'aluminium est également à surveiller.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,12,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106190,2020-12-15,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,12,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106191,2020-12-15,08h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,12,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106192,2020-12-15,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,12,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106193,2020-12-15,09h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,12,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,02A001892,USINE CONFINA,100 %,02A00106203,2020-11-24,10h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,11,2020,41.92639910000001,8.7376029
02A,02A000933,2A004,AJACCIO,,,,02A00106225,2020-11-17,08h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,11,2020,41.92639910000001,8.7376029
02A,02A000945,2A249,PROPRIANO,,,,02A00103153,2020-01-09,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,1,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,,,,02A00103320,2020-02-14,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes coliformes est à surveiller.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,N,C,2,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,02A000944,USINE TRAITEMENT RIZZANESE,100 %,02A00103457,2020-03-03,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,3,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,,,,02A00103602,2020-03-03,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,3,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,,,,02A00103810,2020-05-18,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,5,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,,,,02A00104004,2020-06-23,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,6,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,02A000944,USINE TRAITEMENT RIZZANESE,100 %,02A00104017,2020-06-19,10h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,6,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,02A000944,USINE TRAITEMENT RIZZANESE,100 %,02A00104234,2020-06-26,08h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter que l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,6,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,,,,02A00104472,2020-07-16,10h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,7,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,,,,02A00104852,2020-08-07,09h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,8,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,,,,02A00105429,2020-09-15,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,9,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,,,,02A00105913,2020-10-13,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,10,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,02A000944,USINE TRAITEMENT RIZZANESE,100 %,02A00105958,2020-10-29,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. L'excès de désinfectant peut générer une odeur ou une saveur désagréable.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,10,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,,,,02A00105977,2020-11-05,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,11,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,02A000944,USINE TRAITEMENT RIZZANESE,100 %,02A00106078,2020-10-26,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter que l'agressivité est suscep tible d'engendrer des risques de corrosion des canalisations.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,10,2020,41.65102485,8.897321033664532
02A,02A000945,2A249,PROPRIANO,,,,02A00106120,2020-12-02,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,12,2020,41.65102485,8.897321033664532
02A,02A000949,2A249,PROPRIANO,,,,02A00103319,2020-02-14,08h00,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes sulfito-réducteurs impose une surveillance renforcée.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,N,N,2,2020,41.65102485,8.897321033664532
02A,02A000949,2A035,BELVEDERE-CAMPOMORO,,,,02A00103458,2020-03-03,08h25,"Eau d'alimentation non conforme aux exigences de qualité en vigueur, du fait de la présence d'une teneur excessive en chlore libre.",C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,3,2020,41.6168497,8.821555395882351
02A,02A000949,2A035,BELVEDERE-CAMPOMORO,,,,02A00103459,2020-03-03,08h40,"Eau d'alimentation non conforme aux exigences de qualité en vigueur, du fait de la présence d'une teneur excessive en chlore libre.",C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,3,2020,41.6168497,8.821555395882351
02A,02A000949,2A249,PROPRIANO,02A000948,CHLORATION CAPTAGE PROPRIANO,100 %,02A00103642,2020-04-01,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,4,2020,41.65102485,8.897321033664532
02A,02A000949,2A249,PROPRIANO,,,,02A00103727,2020-04-28,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,4,2020,41.65102485,8.897321033664532
02A,02A000949,2A249,PROPRIANO,,,,02A00103825,2020-05-12,08h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,5,2020,41.65102485,8.897321033664532
02A,02A000949,2A249,PROPRIANO,,,,02A00103874,2020-06-02,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,6,2020,41.65102485,8.897321033664532
02A,02A000949,2A035,BELVEDERE-CAMPOMORO,,,,02A00104045,2020-06-26,10h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,6,2020,41.6168497,8.821555395882351
02A,02A000949,2A035,BELVEDERE-CAMPOMORO,,,,02A00104107,2020-06-02,08h55,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,6,2020,41.6168497,8.821555395882351
02A,02A000949,2A035,BELVEDERE-CAMPOMORO,,,,02A00104204,2020-06-26,10h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,6,2020,41.6168497,8.821555395882351
02A,02A000949,2A249,PROPRIANO,,,,02A00104292,2020-07-07,06h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,7,2020,41.65102485,8.897321033664532
02A,02A000949,2A249,PROPRIANO,,,,02A00104851,2020-08-07,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,8,2020,41.65102485,8.897321033664532
02A,02A000949,2A249,PROPRIANO,,,,02A00105430,2020-09-15,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,9,2020,41.65102485,8.897321033664532
02A,02A000949,2A035,BELVEDERE-CAMPOMORO,,,,02A00105970,2020-11-05,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,11,2020,41.6168497,8.821555395882351
02A,02A000949,2A035,BELVEDERE-CAMPOMORO,,,,02A00105971,2020-11-05,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,11,2020,41.6168497,8.821555395882351
02A,02A000949,2A249,PROPRIANO,,,,02A00105976,2020-11-05,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,11,2020,41.65102485,8.897321033664532
02A,02A000949,2A249,PROPRIANO,02A000948,CHLORATION CAPTAGE PROPRIANO,100 %,02A00106081,2020-10-13,09h05,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,N,C,N,N,10,2020,41.65102485,8.897321033664532
02A,02A000950,2A249,PROPRIANO,,,,02A00103321,2020-02-14,09h15,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,2,2020,41.65102485,8.897321033664532
02A,02A000950,2A035,BELVEDERE-CAMPOMORO,02A001670,STATION TRAITEMENT BELVEDERE,100 %,02A00104986,2020-08-07,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,8,2020,41.6168497,8.821555395882351
02A,02A000950,2A035,BELVEDERE-CAMPOMORO,02A001670,STATION TRAITEMENT BELVEDERE,100 %,02A00106113,2020-11-23,09h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,11,2020,41.6168497,8.821555395882351
02A,02A000954,2A189,OLMETO,,,,02A00103154,2020-01-09,10h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,1,2020,41.71696370000001,8.917827099999998
02A,02A000954,2A189,OLMETO,,,,02A00103460,2020-03-03,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,3,2020,41.71696370000001,8.917827099999998
02A,02A000954,2A189,OLMETO,02A000953,CHLORATION RESEAU NORD OLMETO,100 %,02A00103597,2020-02-17,09h15,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter que l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations,et que le paramètre fer est à s urveiller.",C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,2,2020,41.71696370000001,8.917827099999998
02A,02A000954,2A189,OLMETO,,,,02A00103630,2020-04-01,08h45,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,4,2020,41.71696370000001,8.917827099999998
02A,02A000954,2A189,OLMETO,,,,02A00103789,2020-05-12,07h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,5,2020,41.71696370000001,8.917827099999998
02A,02A000954,2A189,OLMETO,,,,02A00103875,2020-06-02,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,6,2020,41.71696370000001,8.917827099999998
02A,02A000954,2A189,OLMETO,02A000953,CHLORATION RESEAU NORD OLMETO,100 %,02A00104023,2020-06-23,10h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,6,2020,41.71696370000001,8.917827099999998
02A,02A000954,2A189,OLMETO,,,,02A00104212,2020-07-07,06h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,7,2020,41.71696370000001,8.917827099999998
02A,02A000954,2A189,OLMETO,,,,02A00104848,2020-08-07,08h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes sulfito-réducteurs est à surveiller.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,N,C,8,2020,41.71696370000001,8.917827099999998
02A,02A000954,2A189,OLMETO,,,,02A00105428,2020-09-15,09h09,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre excessive.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,9,2020,41.71696370000001,8.917827099999998
02A,02A000954,2A189,OLMETO,02A000953,CHLORATION RESEAU NORD OLMETO,100 %,02A00105808,2020-10-13,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,10,2020,41.71696370000001,8.917827099999998
02A,02A000954,2A189,OLMETO,,,,02A00105912,2020-10-13,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,10,2020,41.71696370000001,8.917827099999998
02A,02A000954,2A189,OLMETO,,,,02A00105974,2020-11-05,07h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre excessive.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,11,2020,41.71696370000001,8.917827099999998
02A,02A000955,2A247,PORTO-VECCHIO,,,,02A00103206,2020-01-15,09h10,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et un pH bas. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,1,2020,41.5911382,9.2794469
