cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude_y,longitude_y
02B,02B001879,2B365,SAN-GAVINO-DI-FIUMORBO,,,,02B00100523,2020-10-28,06h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,SAN GAVINO DI FIUMORBO,MAIRIE DE SAN GAVINO DI FIUMORBO,MAIRIE DE SAN GAVINO DI FIUMORBO,C,C,C,N,10,2020,41.9825369,9.2689085
02B,02B001879,2B365,SAN-GAVINO-DI-FIUMORBO,02B001877,RES SAN GAVINO,100 %,02B00101171,2020-08-27,07h40,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SAN GAVINO DI FIUMORBO,MAIRIE DE SAN GAVINO DI FIUMORBO,MAIRIE DE SAN GAVINO DI FIUMORBO,N,C,N,N,8,2020,41.9825369,9.2689085
02B,02B001879,2B365,SAN-GAVINO-DI-FIUMORBO,,,,02B00101762,2020-09-15,07h15,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SAN GAVINO DI FIUMORBO,MAIRIE DE SAN GAVINO DI FIUMORBO,MAIRIE DE SAN GAVINO DI FIUMORBO,N,C,C,N,9,2020,41.9825369,9.2689085
02B,02B001885,2B248,PRATO-DI-GIOVELLINA,02B001883,RESERVOIR PRATO SOPRANO,100 %,02B00099786,2020-01-21,08h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. pH hors norme. Eau faiblement minéralisée.,PRATO DI GIOVELLINA,MAIRIE DE PRATO DI GIOVELLINA,MAIRIE DE PRATO DI GIOVELLINA,C,C,C,N,1,2020,42.4237787,9.164468699999999
02B,02B001885,2B248,PRATO-DI-GIOVELLINA,,,,02B00102444,2020-11-02,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,PRATO DI GIOVELLINA,MAIRIE DE PRATO DI GIOVELLINA,MAIRIE DE PRATO DI GIOVELLINA,C,C,C,N,11,2020,42.4237787,9.164468699999999
02B,02B001885,2B248,PRATO-DI-GIOVELLINA,,,,02B00102445,2020-09-15,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,PRATO DI GIOVELLINA,MAIRIE DE PRATO DI GIOVELLINA,MAIRIE DE PRATO DI GIOVELLINA,C,C,C,N,9,2020,42.4237787,9.164468699999999
02B,02B001898,2B086,CENTURI,02B001896,RESERVOIR TRELO,100 %,02B00099486,2020-06-09,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,C,C,C,C,6,2020,42.960584600000004,9.368243199999998
02B,02B001898,2B086,CENTURI,,,,02B00099487,2020-01-28,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,C,C,C,C,1,2020,42.960584600000004,9.368243199999998
02B,02B001898,2B086,CENTURI,,,,02B00100730,2020-09-07,09h20,Eau d'alimentation non-conforme aux exigences de qualité. Antimoine hors norme. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,N,N,N,C,9,2020,42.960584600000004,9.368243199999998
02B,02B001898,2B086,CENTURI,,,,02B00101513,2020-07-09,06h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. La teneur en chlore libre est insuffisante,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,C,C,C,N,7,2020,42.960584600000004,9.368243199999998
02B,02B001899,2B086,CENTURI,02B001897,RESERVOIR PALOMBESE,100 %,02B00099485,2020-06-09,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,C,C,C,C,6,2020,42.960584600000004,9.368243199999998
02B,02B001899,2B086,CENTURI,,,,02B00099488,2020-01-28,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,C,C,C,C,1,2020,42.960584600000004,9.368243199999998
02B,02B001899,2B086,CENTURI,,,,02B00100731,2020-09-07,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,C,C,C,C,9,2020,42.960584600000004,9.368243199999998
02B,02B001899,2B086,CENTURI,,,,02B00101514,2020-07-09,06h35,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau fortement minéralisée. La teneur en chlore libre est insuffisante,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,C,C,C,N,7,2020,42.960584600000004,9.368243199999998
02B,02B001904,2B329,TRALONCA,02B001902,RESERVOIR TRALONCA,100 %,02B00100021,2020-03-10,07h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante. Eau faiblement minéralisée.,TRALONCA,MAIRIE DE TRALONCA,MAIRIE DE TRALONCA,C,C,C,N,3,2020,42.3430486,9.2083847
02B,02B001904,2B329,TRALONCA,,,,02B00100023,2020-01-14,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,TRALONCA,MAIRIE DE TRALONCA,MAIRIE DE TRALONCA,C,C,C,N,1,2020,42.3430486,9.2083847
02B,02B001904,2B329,TRALONCA,,,,02B00100511,2020-11-03,06h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,TRALONCA,MAIRIE DE TRALONCA,MAIRIE DE TRALONCA,C,C,C,C,11,2020,42.3430486,9.2083847
02B,02B001904,2B329,TRALONCA,02B001902,RESERVOIR TRALONCA,100 %,02B00101121,2020-08-25,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,TRALONCA,MAIRIE DE TRALONCA,MAIRIE DE TRALONCA,C,C,C,C,8,2020,42.3430486,9.2083847
02B,02B001904,2B329,TRALONCA,,,,02B00101724,2020-07-06,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,TRALONCA,MAIRIE DE TRALONCA,MAIRIE DE TRALONCA,C,C,C,N,7,2020,42.3430486,9.2083847
02B,02B001905,2B329,TRALONCA,02B001903,RESERVOIR BISTUGLIO,100 %,02B00100019,2020-02-12,09h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Carbone Organique Total hors norme. La teneur en chlore libre est insuffisante,TRALONCA,MAIRIE DE TRALONCA,MAIRIE DE TRALONCA,C,C,C,N,2,2020,42.3430486,9.2083847
02B,02B001905,2B329,TRALONCA,,,,02B00101122,2020-10-08,06h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,TRALONCA,MAIRIE DE TRALONCA,MAIRIE DE TRALONCA,C,C,C,C,10,2020,42.3430486,9.2083847
02B,02B001905,2B329,TRALONCA,,,,02B00101723,2020-08-12,08h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. La teneur en chlore libre est insuffisante,TRALONCA,MAIRIE DE TRALONCA,MAIRIE DE TRALONCA,C,C,C,N,8,2020,42.3430486,9.2083847
02B,02B001909,2B344,VERDESE,02B001908,RESERVOIR VERDESE,100 %,02B00100058,2020-06-16,06h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,VERDESE,MAIRIE DE VERDESE,MAIRIE DE VERDESE,C,C,C,N,6,2020,42.3933938,9.364312
02B,02B001909,2B344,VERDESE,,,,02B00101153,2020-09-28,05h50,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,VERDESE,MAIRIE DE VERDESE,MAIRIE DE VERDESE,N,C,N,C,9,2020,42.3933938,9.364312
02B,02B001909,2B344,VERDESE,,,,02B00101747,2020-11-12,06h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est trop élévée.,VERDESE,MAIRIE DE VERDESE,MAIRIE DE VERDESE,C,C,C,N,11,2020,42.3933938,9.364312
02B,02B001916,2B036,BIGORNO,02B001914,RESERVOIR SAMARCELLO,100 %,02B00100093,2020-01-15,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Carbone Organique Total hors norme.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,N,1,2020,42.5278668,9.301861800000001
02B,02B001916,2B036,BIGORNO,02B001914,RESERVOIR SAMARCELLO,100 %,02B00101177,2020-09-14,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,9,2020,42.5278668,9.301861800000001
02B,02B001916,2B036,BIGORNO,,,,02B00101180,2020-07-01,06h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,7,2020,42.5278668,9.301861800000001
02B,02B001916,2B036,BIGORNO,,,,02B00101766,2020-08-11,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,8,2020,42.5278668,9.301861800000001
02B,02B001917,2B036,BIGORNO,02B001915,RESERVOIR TEGHIE-SERIANI,100 %,02B00100094,2020-01-15,08h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Carbone Organique Total hors norme.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,N,1,2020,42.5278668,9.301861800000001
02B,02B001917,2B036,BIGORNO,,,,02B00100095,2020-03-09,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,3,2020,42.5278668,9.301861800000001
02B,02B001917,2B036,BIGORNO,02B001915,RESERVOIR TEGHIE-SERIANI,100 %,02B00101178,2020-09-14,07h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de bactéries sulfito-réductrices.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,N,C,9,2020,42.5278668,9.301861800000001
02B,02B001917,2B036,BIGORNO,,,,02B00101179,2020-07-01,06h55,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,7,2020,42.5278668,9.301861800000001
02B,02B001917,2B036,BIGORNO,,,,02B00101765,2020-08-11,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,8,2020,42.5278668,9.301861800000001
02B,02B001929,2B079,CASTELLO-DI-ROSTINO,02B001924,RESERVOIR PASTURECCIA,50 %,02B00099463,2020-06-10,08h30,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Turbidité hors norme. La teneur en chlore libre est insuffisante,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,N,C,N,N,6,2020,42.46348,9.31489
02B,02B001929,2B079,CASTELLO-DI-ROSTINO,,,,02B00100717,2020-09-28,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de bactéries coliformes. La teneur en chlore libre est insuffisante.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,N,C,9,2020,42.46348,9.31489
02B,02B001929,2B079,CASTELLO-DI-ROSTINO,,,,02B00101506,2020-08-12,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,8,2020,42.46348,9.31489
02B,02B001931,2B079,CASTELLO-DI-ROSTINO,02B001926,RESERVOIR GUSTALBIO BAS,100 %,02B00099464,2020-06-10,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,6,2020,42.46348,9.31489
02B,02B001931,2B079,CASTELLO-DI-ROSTINO,,,,02B00100714,2020-09-28,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,9,2020,42.46348,9.31489
02B,02B001931,2B079,CASTELLO-DI-ROSTINO,,,,02B00101504,2020-08-12,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,8,2020,42.46348,9.31489
02B,02B001932,2B079,CASTELLO-DI-ROSTINO,02B001927,RESERVOIR FRASSO,100 %,02B00099460,2020-06-10,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,6,2020,42.46348,9.31489
02B,02B001932,2B079,CASTELLO-DI-ROSTINO,,,,02B00100718,2020-09-28,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,9,2020,42.46348,9.31489
02B,02B001932,2B079,CASTELLO-DI-ROSTINO,,,,02B00101507,2020-08-12,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,8,2020,42.46348,9.31489
02B,02B001933,2B079,CASTELLO-DI-ROSTINO,02B001928,RESERVOIR PONTE NUOVO 1,100 %,02B00099465,2020-06-10,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,6,2020,42.46348,9.31489
02B,02B001933,2B079,CASTELLO-DI-ROSTINO,,,,02B00099467,2020-02-06,10h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,2,2020,42.46348,9.31489
02B,02B001933,2B079,CASTELLO-DI-ROSTINO,,,,02B00100713,2020-09-28,09h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,9,2020,42.46348,9.31489
02B,02B001933,2B079,CASTELLO-DI-ROSTINO,,,,02B00101503,2020-08-12,09h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. La teneur en chlore libre est insuffisante,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,N,8,2020,42.46348,9.31489
02B,02B001938,2B341,VENACO,02B001937,RESERVOIR CAMPO VECCHI,100 %,02B00100042,2020-09-14,08h55,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante. Eau faiblement minéralisée.,VENACO,MAIRIE DE VENACO,MAIRIE DE VENACO,N,C,N,N,9,2020,42.23186670000001,9.172566
02B,02B001938,2B341,VENACO,,,,02B00100043,2020-02-05,09h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,VENACO,MAIRIE DE VENACO,MAIRIE DE VENACO,C,C,C,N,2,2020,42.23186670000001,9.172566
02B,02B001938,2B341,VENACO,,,,02B00100044,2020-03-11,09h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,VENACO,MAIRIE DE VENACO,MAIRIE DE VENACO,C,C,C,N,3,2020,42.23186670000001,9.172566
02B,02B001938,2B341,VENACO,02B001937,RESERVOIR CAMPO VECCHI,100 %,02B00100512,2020-06-22,10h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau agressive. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,VENACO,MAIRIE DE VENACO,MAIRIE DE VENACO,N,C,N,N,6,2020,42.23186670000001,9.172566
02B,02B001938,2B341,VENACO,,,,02B00100513,2020-10-19,09h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,VENACO,MAIRIE DE VENACO,MAIRIE DE VENACO,C,C,C,N,10,2020,42.23186670000001,9.172566
02B,02B001938,2B341,VENACO,,,,02B00101738,2020-08-24,08h45,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,VENACO,MAIRIE DE VENACO,MAIRIE DE VENACO,N,C,N,N,8,2020,42.23186670000001,9.172566
02B,02B001938,2B341,VENACO,,,,02B00101739,2020-07-20,09h30,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,VENACO,MAIRIE DE VENACO,MAIRIE DE VENACO,N,C,N,N,7,2020,42.23186670000001,9.172566
02B,02B001945,2B261,ROGLIANO,02B001944,RESERVOIR VIGNALE,100 %,02B00099811,2020-05-18,08h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,OEHC,OEHC,OEHC,N,C,N,C,5,2020,42.95500379999999,9.416785800000001
02B,02B001945,2B261,ROGLIANO,,,,02B00099815,2020-01-13,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est trop élévée.,OEHC,OEHC,OEHC,C,C,C,C,1,2020,42.95500379999999,9.416785800000001
02B,02B001945,2B261,ROGLIANO,02B001944,RESERVOIR VIGNALE,100 %,02B00101023,2020-06-29,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,6,2020,42.95500379999999,9.416785800000001
02B,02B001945,2B261,ROGLIANO,,,,02B00101027,2020-07-27,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,7,2020,42.95500379999999,9.416785800000001
02B,02B001945,2B261,ROGLIANO,,,,02B00101662,2020-08-31,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,8,2020,42.95500379999999,9.416785800000001
02B,02B001950,2B261,ROGLIANO,02B001949,RESERVOIR OLIVO,100 %,02B00099809,2020-05-18,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,5,2020,42.95500379999999,9.416785800000001
02B,02B001950,2B261,ROGLIANO,,,,02B00099814,2020-01-13,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,1,2020,42.95500379999999,9.416785800000001
02B,02B001950,2B261,ROGLIANO,02B001949,RESERVOIR OLIVO,100 %,02B00101022,2020-06-29,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,6,2020,42.95500379999999,9.416785800000001
02B,02B001950,2B261,ROGLIANO,,,,02B00101026,2020-07-27,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,OEHC,OEHC,OEHC,C,C,C,N,7,2020,42.95500379999999,9.416785800000001
02B,02B001950,2B261,ROGLIANO,,,,02B00101661,2020-08-31,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,8,2020,42.95500379999999,9.416785800000001
02B,02B001960,2B261,ROGLIANO,02B001949,RESERVOIR OLIVO,50 %,02B00099809,2020-05-18,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,5,2020,42.95500379999999,9.416785800000001
02B,02B001960,2B261,ROGLIANO,02B001959,RESERVOIR SAINT PANCRACE,50 %,02B00099810,2020-04-20,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive.,OEHC,OEHC,OEHC,C,C,C,N,4,2020,42.95500379999999,9.416785800000001
02B,02B001960,2B261,ROGLIANO,,,,02B00099812,2020-01-13,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,1,2020,42.95500379999999,9.416785800000001
02B,02B001960,2B261,ROGLIANO,,,,02B00099813,2020-03-30,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,3,2020,42.95500379999999,9.416785800000001
02B,02B001960,2B261,ROGLIANO,02B001959,RESERVOIR SAINT PANCRACE,50 %,02B00100496,2020-06-29,09h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,6,2020,42.95500379999999,9.416785800000001
02B,02B001960,2B261,ROGLIANO,,,,02B00100497,2020-07-27,07h45,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Température hors norme,OEHC,OEHC,OEHC,N,C,C,N,7,2020,42.95500379999999,9.416785800000001
02B,02B001960,2B261,ROGLIANO,02B001949,RESERVOIR OLIVO,50 %,02B00101022,2020-06-29,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,6,2020,42.95500379999999,9.416785800000001
02B,02B001960,2B261,ROGLIANO,,,,02B00101024,2020-05-18,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,5,2020,42.95500379999999,9.416785800000001
02B,02B001960,2B261,ROGLIANO,,,,02B00101025,2020-06-29,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,OEHC,OEHC,OEHC,C,C,C,N,6,2020,42.95500379999999,9.416785800000001
02B,02B001960,2B261,ROGLIANO,,,,02B00101659,2020-10-26,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,10,2020,42.95500379999999,9.416785800000001
02B,02B001960,2B261,ROGLIANO,,,,02B00101660,2020-08-31,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,OEHC,OEHC,OEHC,C,C,C,N,8,2020,42.95500379999999,9.416785800000001
02B,02B001972,2B313,SAN-NICOLAO,02B001969,RESERVOIR REGINCA,100 %,02B00099901,2020-03-09,06h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SAN NICOLAO,MAIRIE DE SAN NICOLAO,MAIRIE DE SAN NICOLAO,C,C,C,C,3,2020,42.3706486,9.5000839
02B,02B001972,2B313,SAN-NICOLAO,,,,02B00099902,2020-01-30,06h35,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SAN NICOLAO,MAIRIE DE SAN NICOLAO,MAIRIE DE SAN NICOLAO,C,C,C,C,1,2020,42.3706486,9.5000839
02B,02B001972,2B313,SAN-NICOLAO,,,,02B00101091,2020-09-17,06h35,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est trop élévée.,SAN NICOLAO,MAIRIE DE SAN NICOLAO,MAIRIE DE SAN NICOLAO,C,C,C,C,9,2020,42.3706486,9.5000839
02B,02B001979,2B236,POGGIO-DI-NAZZA,02B001977,RESERVOIR POGGIO,100 %,02B00100233,2020-06-03,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI FIUMORBO,KYRNOLIA,SI FIUMORBO,C,C,C,N,6,2020,42.056578,9.2968168
02B,02B001979,2B236,POGGIO-DI-NAZZA,,,,02B00100235,2020-01-29,07h35,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI FIUMORBO,KYRNOLIA,SI FIUMORBO,C,C,C,N,1,2020,42.056578,9.2968168
02B,02B001979,2B236,POGGIO-DI-NAZZA,02B001977,RESERVOIR POGGIO,100 %,02B00100545,2020-12-03,05h00,Analyse conforme à la référence de qualité concernant la concentration en radon dissous dans l’eau,SI FIUMORBO,KYRNOLIA,SI FIUMORBO,S,C,S,C,12,2020,42.056578,9.2968168
02B,02B001979,2B236,POGGIO-DI-NAZZA,02B001977,RESERVOIR POGGIO,100 %,02B00101295,2020-06-25,09h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SI FIUMORBO,KYRNOLIA,SI FIUMORBO,C,C,C,N,6,2020,42.056578,9.2968168
