cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude,longitude
02A,02A004182,2A247,PORTO-VECCHIO,02A000955,PORTO VECCHIO PRINCIPALE (NOTA),100 %,02A00076942,2016-11-08,10h15,"Eau d'alimentation non conforme aux exigences de qualité en vigueur, du fait de la présence d'une teneur excessive en chlore libre.",COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,C,11,2016,41.5911382,9.2794469
02A,02A004182,2A247,PORTO-VECCHIO,02A000955,PORTO VECCHIO PRINCIPALE (NOTA),100 %,02A00077044,2016-11-22,09h25, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,11,2016,41.5911382,9.2794469
02A,02A004182,2A247,PORTO-VECCHIO,02A000955,PORTO VECCHIO PRINCIPALE (NOTA),100 %,02A00077106,2016-12-05,09h10," Eau d'alimentation non conforme aux exigences de qualité en vigueur, du fait de la présence d'une teneur excessive en chlore libre.",COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,12,2016,41.5911382,9.2794469
02A,02A004182,2A247,PORTO-VECCHIO,02A000955,PORTO VECCHIO PRINCIPALE (NOTA),100 %,02A00077185,2016-12-19,09h30," Eau d'alimentation non conforme aux exigences de qualité en vigueur, du fait de la présence d'une teneur excessive en chlore libre.",COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,12,2016,41.5911382,9.2794469
02A,02A004183,2A041,BONIFACIO,02A000846,LONGONE,100 %,02A00073986,2016-01-06,09h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE BONIFACIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE BONIFACIO,C,C,C,C,1,2016,41.3878259,9.1606179
02A,02A004183,2A041,BONIFACIO,,,,02A00074108,2016-02-03,09h05,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE BONIFACIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE BONIFACIO,C,C,C,C,2,2016,41.3878259,9.1606179
02A,02A004183,2A041,BONIFACIO,02A000846,LONGONE,100 %,02A00074111,2016-02-03,09h20," Eau d'alimentation non conforme à la norme en vigueur, du fait du dépassement de la référence de qualité concernant le paramètre turbidité.",COMMUNE DE BONIFACIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE BONIFACIO,C,C,C,N,2,2016,41.3878259,9.1606179
02A,02A004183,2A041,BONIFACIO,02A000846,LONGONE,100 %,02A00074582,2016-04-26,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre excessive. La turbidité est également à surveiller. ,COMMUNE DE BONIFACIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE BONIFACIO,C,C,C,N,4,2016,41.3878259,9.1606179
02A,02A004183,2A041,BONIFACIO,02A000846,LONGONE,100 %,02A00074902,2016-05-03,08h50,Eau d'alimentation non-conforme aux limites de qualité et conforme aux références de qualité. La teneur en chlore libre est excessive. La présence de sous produits de désinfection impose une surveillance renforcée. ,COMMUNE DE BONIFACIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE BONIFACIO,C,N,C,C,5,2016,41.3878259,9.1606179
02A,02A004183,2A041,BONIFACIO,02A000846,LONGONE,100 %,02A00075174,2016-06-24,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE BONIFACIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE BONIFACIO,C,C,C,C,6,2016,41.3878259,9.1606179
02A,02A004183,2A041,BONIFACIO,,,,02A00075638,2016-06-24,08h40, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes sulfito-réducteurs est à surveiller. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,COMMUNE DE BONIFACIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE BONIFACIO,C,C,N,N,6,2016,41.3878259,9.1606179
02A,02A004183,2A041,BONIFACIO,02A000846,LONGONE,100 %,02A00075890,2016-08-04,09h25,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes en nombre important impose une surveillance renforcée. ,COMMUNE DE BONIFACIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE BONIFACIO,C,C,N,N,8,2016,41.3878259,9.1606179
02A,02A004183,2A041,BONIFACIO,02A000846,LONGONE,100 %,02A00076470,2016-09-12,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE BONIFACIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE BONIFACIO,C,C,C,C,9,2016,41.3878259,9.1606179
02A,02A004183,2A041,BONIFACIO,,,,02A00076676,2016-10-04,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE BONIFACIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE BONIFACIO,C,C,C,C,10,2016,41.3878259,9.1606179
02A,02A004183,2A041,BONIFACIO,02A000846,LONGONE,100 %,02A00077173,2016-12-15,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE BONIFACIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE BONIFACIO,C,C,C,C,12,2016,41.3878259,9.1606179
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00073963,2016-01-05,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,N,N,1,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00073964,2016-01-05,09h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,1,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00073965,2016-01-05,10h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,1,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00073966,2016-01-05,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,1,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074084,2016-01-26,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.   ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,1,2016,41.9263991,8.7376029
02A,02A004184,2A017,APPIETTO,02A000933,GRAND AJACCIO,100 %,02A00074129,2016-02-01,08h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.  ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,42.0141295,8.768039
02A,02A004184,2A017,APPIETTO,02A000933,GRAND AJACCIO,100 %,02A00074130,2016-02-01,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,42.0141295,8.768039
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074132,2016-02-02,08h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074133,2016-02-02,07h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074134,2016-02-02,08h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074135,2016-02-02,06h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A004184,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00074146,2016-02-09,09h09,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9768323,8.7433833
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074170,2016-02-16,06h25,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation, et l'aluminium est à surveiller.  ",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074171,2016-02-16,07h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.  ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074172,2016-02-16,07h50,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074173,2016-02-16,08h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074174,2016-02-16,08h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,,,,02A00074175,2016-02-16,08h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074269,2016-03-02,11h10, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.  ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,3,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074270,2016-03-02,10h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,3,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074271,2016-03-02,07h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,3,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074272,2016-03-02,07h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,3,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074402,2016-04-04,08h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074403,2016-04-04,08h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074404,2016-04-04,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074405,2016-04-04,08h00, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,N,N,4,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074479,2016-04-13,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074480,2016-04-13,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074481,2016-04-13,07h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074482,2016-04-13,07h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074483,2016-04-13,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A004184,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00074484,2016-04-18,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,4,2016,41.9768323,8.7433833
02A,02A004184,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00074579,2016-04-21,11h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9768323,8.7433833
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074657,2016-05-02,07h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074658,2016-05-02,08h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074659,2016-05-02,07h28,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074660,2016-05-02,10h19,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,N,N,5,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074758,2016-05-18,07h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074759,2016-05-18,09h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074760,2016-05-18,08h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074761,2016-05-18,07h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074762,2016-05-18,08h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A004184,2A017,APPIETTO,02A000933,GRAND AJACCIO,100 %,02A00074798,2016-06-03,09h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,42.0141295,8.768039
02A,02A004184,2A017,APPIETTO,02A000933,GRAND AJACCIO,100 %,02A00074799,2016-06-03,10h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,42.0141295,8.768039
02A,02A004184,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00074800,2016-06-03,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter que l'ammonium est à surveiller. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9768323,8.7433833
02A,02A004184,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00074802,2016-06-03,07h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9768323,8.7433833
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075021,2016-06-07,07h07, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075022,2016-06-07,09h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075023,2016-06-07,07h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9263991,8.7376029
02A,02A004184,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00075026,2016-06-09,08h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9768323,8.7433833
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075041,2016-06-21,09h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075042,2016-06-21,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075043,2016-06-21,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075044,2016-06-21,07h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075045,2016-06-21,09h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075356,2016-06-07,08h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075554,2016-07-19,09h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.  ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,7,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075555,2016-07-19,09h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,7,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075556,2016-07-19,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,7,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075557,2016-07-19,08h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,7,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075558,2016-07-19,07h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,7,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075575,2016-07-05,09h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,7,2016,41.9263991,8.7376029
02A,02A004184,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075576,2016-07-05,09h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,7,2016,41.9263991,8.7376029
